"","mRNA","GO","Term","Annotated","Significant","Expected","Fisher","ontology","sig.prop"
"211","evm.TU.chromosome_3.348","GO:0006334","nucleosome assembly",100,12,1.24,3.8e-09,"Biological Processes",0.12
"212","evm.TU.chromosome_3.348","GO:0006352","DNA-templated transcription initiation",130,9,1.61,3.2e-06,"Biological Processes",0.0692307692307692
"213","evm.TU.chromosome_3.348","GO:0006334","nucleosome assembly",100,12,1.24,3.8e-09,"Biological Processes",0.12
"214","evm.TU.chromosome_3.1896","GO:0021501","prechordal plate formation",9,2,0.11,0.00517,"Biological Processes",0.222222222222222
"215","evm.TU.chromosome_3.278","GO:0030261","chromosome condensation",37,3,0.46,0.01061,"Biological Processes",0.0810810810810811
"216","evm.TU.chromosome_3.278","GO:0006334","nucleosome assembly",100,12,1.24,3.8e-09,"Biological Processes",0.12
"217","evm.TU.chromosome_3.278","GO:0006334","nucleosome assembly",100,12,1.24,3.8e-09,"Biological Processes",0.12
"218","evm.TU.chromosome_3.70","GO:0007017","microtubule-based process",566,15,6.99,0.00718,"Biological Processes",0.0265017667844523
"219","evm.TU.chromosome_3.158","GO:0006334","nucleosome assembly",100,12,1.24,3.8e-09,"Biological Processes",0.12
"220","evm.TU.chromosome_3.80","GO:0001568","blood vessel development",585,10,7.23,0.00541,"Biological Processes",0.0170940170940171
"221","evm.TU.chromosome_3.1445","GO:0006879","intracellular iron ion homeostasis",48,4,0.59,0.00288,"Biological Processes",0.0833333333333333
"222","evm.TU.chromosome_3.1445","GO:0042730","fibrinolysis",27,4,0.33,0.00032,"Biological Processes",0.148148148148148
"223","evm.TU.chromosome_3.1445","GO:0030514","negative regulation of BMP signaling pathway",51,4,0.63,0.00359,"Biological Processes",0.0784313725490196
"224","evm.TU.chromosome_3.1445","GO:0097264","self proteolysis",16,4,0.2,3.7e-05,"Biological Processes",0.25
"225","evm.TU.chromosome_3.929","GO:0007266","Rho protein signal transduction",162,5,2,0.00268,"Biological Processes",0.0308641975308642
"226","evm.TU.chromosome_3.993","GO:0033615","mitochondrial proton-transporting ATP synthase comp...",3,1,0.04,0.03661,"Biological Processes",0.333333333333333
"227","evm.TU.chromosome_3.279","GO:0006334","nucleosome assembly",100,12,1.24,3.8e-09,"Biological Processes",0.12
"228","evm.TU.chromosome_3.1083","GO:0042744","hydrogen peroxide catabolic process",41,3,0.51,0.01404,"Biological Processes",0.0731707317073171
"229","evm.TU.chromosome_3.1126","GO:0071300","cellular response to retinoic acid",82,4,1.01,0.01873,"Biological Processes",0.0487804878048781
"230","evm.TU.chromosome_3.314","GO:0006352","DNA-templated transcription initiation",130,9,1.61,3.2e-06,"Biological Processes",0.0692307692307692
"231","evm.TU.chromosome_3.314","GO:0006334","nucleosome assembly",100,12,1.24,3.8e-09,"Biological Processes",0.12
"232","evm.TU.chromosome_3.314","GO:0006352","DNA-templated transcription initiation",130,9,1.61,3.2e-06,"Biological Processes",0.0692307692307692
"233","evm.TU.chromosome_3.314","GO:0006334","nucleosome assembly",100,12,1.24,3.8e-09,"Biological Processes",0.12
"234","evm.TU.chromosome_3.315","GO:0006334","nucleosome assembly",100,12,1.24,3.8e-09,"Biological Processes",0.12
"235","evm.TU.chromosome_3.878","GO:0006879","intracellular iron ion homeostasis",48,4,0.59,0.00288,"Biological Processes",0.0833333333333333
"236","evm.TU.chromosome_3.121","GO:0007179","transforming growth factor beta receptor signaling ...",193,6,2.38,0.00075,"Biological Processes",0.0310880829015544
"237","evm.TU.chromosome_3.125","GO:0019395","fatty acid oxidation",85,4,1.05,0.0347,"Biological Processes",0.0470588235294118
"238","evm.TU.chromosome_3.460","GO:0006352","DNA-templated transcription initiation",130,9,1.61,3.2e-06,"Biological Processes",0.0692307692307692
"239","evm.TU.chromosome_3.460","GO:0006334","nucleosome assembly",100,12,1.24,3.8e-09,"Biological Processes",0.12
"240","evm.TU.chromosome_3.1079","GO:0042744","hydrogen peroxide catabolic process",41,3,0.51,0.01404,"Biological Processes",0.0731707317073171
"241","evm.TU.chromosome_3.577","GO:0030199","collagen fibril organization",84,8,1.04,9.3e-06,"Biological Processes",0.0952380952380952
"242","evm.TU.chromosome_3.1058","GO:0006334","nucleosome assembly",100,12,1.24,3.8e-09,"Biological Processes",0.12
"243","evm.TU.chromosome_3.1058","GO:0006334","nucleosome assembly",100,12,1.24,3.8e-09,"Biological Processes",0.12
"244","evm.TU.chromosome_3.557","GO:0030199","collagen fibril organization",84,8,1.04,9.3e-06,"Biological Processes",0.0952380952380952
"245","evm.TU.chromosome_3.727","GO:0070374","positive regulation of ERK1 and ERK2 cascade",164,7,2.03,0.00432,"Biological Processes",0.0426829268292683
"246","evm.TU.chromosome_3.725","GO:0001501","skeletal system development",565,13,6.98,8.7e-05,"Biological Processes",0.0230088495575221
"247","evm.TU.chromosome_3.322","GO:0006334","nucleosome assembly",100,12,1.24,3.8e-09,"Biological Processes",0.12
"248","evm.TU.chromosome_3.322","GO:0006334","nucleosome assembly",100,12,1.24,3.8e-09,"Biological Processes",0.12
"249","evm.TU.chromosome_3.321","GO:0006334","nucleosome assembly",100,12,1.24,3.8e-09,"Biological Processes",0.12
"250","evm.TU.chromosome_3.320","GO:0006352","DNA-templated transcription initiation",130,9,1.61,3.2e-06,"Biological Processes",0.0692307692307692
"251","evm.TU.chromosome_3.320","GO:0006334","nucleosome assembly",100,12,1.24,3.8e-09,"Biological Processes",0.12
"252","evm.TU.chromosome_3.320","GO:0006352","DNA-templated transcription initiation",130,9,1.61,3.2e-06,"Biological Processes",0.0692307692307692
"253","evm.TU.chromosome_3.320","GO:0006334","nucleosome assembly",100,12,1.24,3.8e-09,"Biological Processes",0.12
"254","evm.TU.chromosome_3.820","GO:0030299","intestinal cholesterol absorption",3,1,0.04,0.03661,"Biological Processes",0.333333333333333
"255","evm.TU.chromosome_3.820","GO:0070374","positive regulation of ERK1 and ERK2 cascade",164,7,2.03,0.00432,"Biological Processes",0.0426829268292683
"256","evm.TU.chromosome_3.820","GO:0034197","triglyceride transport",3,1,0.04,0.03661,"Biological Processes",0.333333333333333
"257","evm.TU.chromosome_3.1326","GO:0070374","positive regulation of ERK1 and ERK2 cascade",164,7,2.03,0.00432,"Biological Processes",0.0426829268292683
"258","evm.TU.chromosome_3.452","GO:0007179","transforming growth factor beta receptor signaling ...",193,6,2.38,0.00075,"Biological Processes",0.0310880829015544
"259","evm.TU.chromosome_3.455","GO:0006352","DNA-templated transcription initiation",130,9,1.61,3.2e-06,"Biological Processes",0.0692307692307692
"260","evm.TU.chromosome_3.455","GO:0006334","nucleosome assembly",100,12,1.24,3.8e-09,"Biological Processes",0.12
"261","evm.TU.chromosome_3.455","GO:0006352","DNA-templated transcription initiation",130,9,1.61,3.2e-06,"Biological Processes",0.0692307692307692
"262","evm.TU.chromosome_3.455","GO:0006334","nucleosome assembly",100,12,1.24,3.8e-09,"Biological Processes",0.12
"263","evm.TU.chromosome_3.454","GO:0006352","DNA-templated transcription initiation",130,9,1.61,3.2e-06,"Biological Processes",0.0692307692307692
"264","evm.TU.chromosome_3.454","GO:0006334","nucleosome assembly",100,12,1.24,3.8e-09,"Biological Processes",0.12
"265","evm.TU.chromosome_3.457","GO:0006334","nucleosome assembly",100,12,1.24,3.8e-09,"Biological Processes",0.12
"266","evm.TU.chromosome_3.457","GO:0006334","nucleosome assembly",100,12,1.24,3.8e-09,"Biological Processes",0.12
"267","evm.TU.chromosome_3.456","GO:0006334","nucleosome assembly",100,12,1.24,3.8e-09,"Biological Processes",0.12
"268","evm.TU.chromosome_3.396","GO:0070208","protein heterotrimerization",44,4,0.54,0.00209,"Biological Processes",0.0909090909090909
"269","evm.TU.chromosome_3.170","GO:0030199","collagen fibril organization",84,8,1.04,9.3e-06,"Biological Processes",0.0952380952380952
"270","evm.TU.chromosome_3.171","GO:0070374","positive regulation of ERK1 and ERK2 cascade",164,7,2.03,0.00432,"Biological Processes",0.0426829268292683
"271","evm.TU.chromosome_3.307","GO:0006334","nucleosome assembly",100,12,1.24,3.8e-09,"Biological Processes",0.12
"272","evm.TU.chromosome_3.301","GO:0006334","nucleosome assembly",100,12,1.24,3.8e-09,"Biological Processes",0.12
"273","evm.TU.chromosome_3.300","GO:0006334","nucleosome assembly",100,12,1.24,3.8e-09,"Biological Processes",0.12
"274","evm.TU.chromosome_3.300","GO:0006334","nucleosome assembly",100,12,1.24,3.8e-09,"Biological Processes",0.12
"275","evm.TU.chromosome_3.302","GO:0006352","DNA-templated transcription initiation",130,9,1.61,3.2e-06,"Biological Processes",0.0692307692307692
"276","evm.TU.chromosome_3.302","GO:0006334","nucleosome assembly",100,12,1.24,3.8e-09,"Biological Processes",0.12
"277","evm.TU.chromosome_3.302","GO:0006352","DNA-templated transcription initiation",130,9,1.61,3.2e-06,"Biological Processes",0.0692307692307692
"278","evm.TU.chromosome_3.302","GO:0006334","nucleosome assembly",100,12,1.24,3.8e-09,"Biological Processes",0.12
"279","evm.TU.chromosome_3.1983","GO:0006879","intracellular iron ion homeostasis",48,4,0.59,0.00288,"Biological Processes",0.0833333333333333
"280","evm.TU.chromosome_3.243","GO:0071230","cellular response to amino acid stimulus",77,5,0.95,0.00264,"Biological Processes",0.0649350649350649
"281","evm.TU.chromosome_3.956","GO:0001501","skeletal system development",565,13,6.98,8.7e-05,"Biological Processes",0.0230088495575221
"282","evm.TU.chromosome_3.370","GO:0006352","DNA-templated transcription initiation",130,9,1.61,3.2e-06,"Biological Processes",0.0692307692307692
"283","evm.TU.chromosome_3.370","GO:0006334","nucleosome assembly",100,12,1.24,3.8e-09,"Biological Processes",0.12
"284","evm.TU.chromosome_3.371","GO:0006352","DNA-templated transcription initiation",130,9,1.61,3.2e-06,"Biological Processes",0.0692307692307692
"285","evm.TU.chromosome_3.371","GO:0006334","nucleosome assembly",100,12,1.24,3.8e-09,"Biological Processes",0.12
"286","evm.TU.chromosome_3.371","GO:0006352","DNA-templated transcription initiation",130,9,1.61,3.2e-06,"Biological Processes",0.0692307692307692
"287","evm.TU.chromosome_3.371","GO:0006334","nucleosome assembly",100,12,1.24,3.8e-09,"Biological Processes",0.12
"288","evm.TU.chromosome_3.372","GO:0006334","nucleosome assembly",100,12,1.24,3.8e-09,"Biological Processes",0.12
"289","evm.TU.chromosome_3.1884","GO:0001501","skeletal system development",565,13,6.98,8.7e-05,"Biological Processes",0.0230088495575221
"290","evm.TU.chromosome_3.1313","GO:0071420","cellular response to histamine",30,3,0.37,0.0059,"Biological Processes",0.1
"291","evm.TU.chromosome_3.523","GO:0070374","positive regulation of ERK1 and ERK2 cascade",164,7,2.03,0.00432,"Biological Processes",0.0426829268292683
"292","evm.TU.chromosome_3.644","GO:0030199","collagen fibril organization",84,8,1.04,9.3e-06,"Biological Processes",0.0952380952380952
"293","evm.TU.chromosome_3.472","GO:0030261","chromosome condensation",37,3,0.46,0.01061,"Biological Processes",0.0810810810810811
"294","evm.TU.chromosome_3.472.1.5f15dc4c","GO:0030261","chromosome condensation",37,3,0.46,0.01061,"Biological Processes",0.0810810810810811
"295","evm.TU.chromosome_3.1694","GO:0001501","skeletal system development",565,13,6.98,8.7e-05,"Biological Processes",0.0230088495575221
"296","evm.TU.chromosome_3.1251","GO:0042744","hydrogen peroxide catabolic process",41,3,0.51,0.01404,"Biological Processes",0.0731707317073171
"297","evm.TU.chromosome_3.1718","GO:0001568","blood vessel development",585,10,7.23,0.00541,"Biological Processes",0.0170940170940171
"298","evm.TU.chromosome_3.1718","GO:0070374","positive regulation of ERK1 and ERK2 cascade",164,7,2.03,0.00432,"Biological Processes",0.0426829268292683
"299","evm.TU.chromosome_3.1596","GO:0030514","negative regulation of BMP signaling pathway",51,4,0.63,0.00359,"Biological Processes",0.0784313725490196
"300","evm.TU.chromosome_3.845","GO:0044179","hemolysis in another organism",10,2,0.12,0.0064,"Biological Processes",0.2
"301","evm.TU.chromosome_3.1132","GO:0030514","negative regulation of BMP signaling pathway",51,4,0.63,0.00359,"Biological Processes",0.0784313725490196
"302","evm.TU.chromosome_3.309","GO:0006352","DNA-templated transcription initiation",130,9,1.61,3.2e-06,"Biological Processes",0.0692307692307692
"303","evm.TU.chromosome_3.309","GO:0006334","nucleosome assembly",100,12,1.24,3.8e-09,"Biological Processes",0.12
"304","evm.TU.chromosome_3.308","GO:0006352","DNA-templated transcription initiation",130,9,1.61,3.2e-06,"Biological Processes",0.0692307692307692
"305","evm.TU.chromosome_3.308","GO:0006334","nucleosome assembly",100,12,1.24,3.8e-09,"Biological Processes",0.12
"306","evm.TU.chromosome_3.308","GO:0006352","DNA-templated transcription initiation",130,9,1.61,3.2e-06,"Biological Processes",0.0692307692307692
"307","evm.TU.chromosome_3.308","GO:0006334","nucleosome assembly",100,12,1.24,3.8e-09,"Biological Processes",0.12
"308","evm.TU.chromosome_4.1883","GO:0070374","positive regulation of ERK1 and ERK2 cascade",164,7,2.03,0.00432,"Biological Processes",0.0426829268292683
"309","evm.TU.chromosome_4.1578","GO:0008217","regulation of blood pressure",362,8,4.47,0.01381,"Biological Processes",0.0220994475138122
"310","evm.TU.chromosome_4.767","GO:0006311","meiotic gene conversion",9,2,0.11,0.00517,"Biological Processes",0.222222222222222
"311","evm.TU.chromosome_4.767","GO:0060903","positive regulation of meiosis I",8,2,0.1,0.00405,"Biological Processes",0.25
"312","evm.TU.chromosome_4.767","GO:0010845","positive regulation of reciprocal meiotic recombina...",8,2,0.1,0.00405,"Biological Processes",0.25
"313","evm.TU.chromosome_4.1809","GO:0007179","transforming growth factor beta receptor signaling ...",193,6,2.38,0.00075,"Biological Processes",0.0310880829015544
"314","evm.TU.chromosome_4.2393","GO:0042744","hydrogen peroxide catabolic process",41,3,0.51,0.01404,"Biological Processes",0.0731707317073171
"315","evm.TU.chromosome_4.2291","GO:0071300","cellular response to retinoic acid",82,4,1.01,0.01873,"Biological Processes",0.0487804878048781
"316","evm.TU.chromosome_4.2291","GO:0070374","positive regulation of ERK1 and ERK2 cascade",164,7,2.03,0.00432,"Biological Processes",0.0426829268292683
"317","evm.TU.chromosome_4.226","GO:0044179","hemolysis in another organism",10,2,0.12,0.0064,"Biological Processes",0.2
"318","evm.TU.chromosome_4.1992","GO:0045010","actin nucleation",49,3,0.61,0.02259,"Biological Processes",0.0612244897959184
"319","evm.TU.chromosome_4.1992","GO:0045010","actin nucleation",49,3,0.61,0.02259,"Biological Processes",0.0612244897959184
"320","evm.TU.chromosome_4.2027","GO:0001501","skeletal system development",565,13,6.98,8.7e-05,"Biological Processes",0.0230088495575221
"321","evm.TU.chromosome_4.562","GO:0001568","blood vessel development",585,10,7.23,0.00541,"Biological Processes",0.0170940170940171
"322","evm.TU.chromosome_4.560","GO:0001501","skeletal system development",565,13,6.98,8.7e-05,"Biological Processes",0.0230088495575221
"323","evm.TU.chromosome_4.2340","GO:0001568","blood vessel development",585,10,7.23,0.00541,"Biological Processes",0.0170940170940171
"324","evm.TU.chromosome_4.881","GO:0008217","regulation of blood pressure",362,8,4.47,0.01381,"Biological Processes",0.0220994475138122
"325","evm.TU.chromosome_4.715","GO:0097067","cellular response to thyroid hormone stimulus",18,4,0.22,6e-05,"Biological Processes",0.222222222222222
"326","evm.TU.chromosome_4.2274_evm.TU.chromosome_4.2279","GO:0071300","cellular response to retinoic acid",82,4,1.01,0.01873,"Biological Processes",0.0487804878048781
"327","evm.TU.chromosome_4.2000","GO:0001568","blood vessel development",585,10,7.23,0.00541,"Biological Processes",0.0170940170940171
"328","evm.TU.chromosome_4.2000","GO:0007179","transforming growth factor beta receptor signaling ...",193,6,2.38,0.00075,"Biological Processes",0.0310880829015544
"329","evm.TU.chromosome_4.1138","GO:0070374","positive regulation of ERK1 and ERK2 cascade",164,7,2.03,0.00432,"Biological Processes",0.0426829268292683
"330","evm.TU.chromosome_4.2277","GO:0071300","cellular response to retinoic acid",82,4,1.01,0.01873,"Biological Processes",0.0487804878048781
"331","evm.TU.chromosome_4.2277","GO:0070374","positive regulation of ERK1 and ERK2 cascade",164,7,2.03,0.00432,"Biological Processes",0.0426829268292683
